customer_id,company_name,industry,region,acquisition_channel,signup_date,manager_id,created_at
4614,Wilcox LLC,E-Commerce,Singapore,Outbound Sales,2023-09-24,9,2026-07-25 00:18:28.565659
4615,Gordon PLC,Education,India,Social Media,2024-12-31,19,2026-07-25 00:18:28.565943
4616,Clay-Mcclure,Logistics,India,Social Media,2025-08-07,5,2026-07-25 00:18:28.569960
4617,Brown Group,Retail,India,Partner,2024-03-10,13,2026-07-25 00:18:28.570226
4618,"Dougherty, Montoya and White",SaaS,India,Partner,2025-03-19,14,2026-07-25 00:18:28.570741
4619,Love-Allen,Logistics,Germany,Referral,2025-12-06,1,2026-07-25 00:18:28.571145
4620,Jones-David,E-Commerce,India,Social Media,2023-07-31,3,2026-07-25 00:18:28.571613
4621,Smith-Jones,Education,Singapore,Paid Ads,2025-04-22,16,2026-07-25 00:18:28.572262
4622,"May, Mullins and Brown",Retail,United Kingdom,Paid Ads,2024-06-29,1,2026-07-25 00:18:28.573004
4623,"Watson, Smith and Thompson",Education,United Kingdom,Referral,2023-06-30,8,2026-07-25 00:18:28.573747
4624,Zavala Ltd,Logistics,United Kingdom,Organic,2024-12-21,2,2026-07-25 00:18:28.574078
4625,Lopez-Miller,E-Commerce,United Kingdom,Partner,2023-05-14,18,2026-07-25 00:18:28.574638
4626,"Cox, Arroyo and Atkins",Logistics,United Kingdom,Referral,2023-03-09,2,2026-07-25 00:18:28.575657
4627,Hoover and Sons,Education,Canada,Organic,2024-11-15,20,2026-07-25 00:18:28.575978
4628,Johnson Inc,Manufacturing,Germany,Partner,2023-11-07,18,2026-07-25 00:18:28.576234
4629,"Edwards, Smith and Krueger",Healthcare,Canada,Social Media,2024-10-30,12,2026-07-25 00:18:28.576751
4630,"Greer, Valdez and Wiley",Consulting,Australia,Referral,2024-02-03,11,2026-07-25 00:18:28.577479
4631,Hoffman-Murphy,Manufacturing,Germany,Referral,2025-06-10,19,2026-07-25 00:18:28.578004
4632,Cochran and Sons,Marketing,Canada,Partner,2024-03-31,12,2026-07-25 00:18:28.578330
4633,"Mcdonald, Watkins and Berry",Education,USA,Social Media,2025-05-31,16,2026-07-25 00:18:28.579087
4634,Anderson-Scott,Consulting,Germany,Paid Ads,2024-10-02,14,2026-07-25 00:18:28.579536
4635,Gutierrez Ltd,Finance,Australia,Paid Ads,2025-01-03,5,2026-07-25 00:18:28.579795
4636,"Mcguire, Robertson and Thomas",Manufacturing,Canada,Social Media,2023-05-17,15,2026-07-25 00:18:28.580353
4637,Ballard PLC,Logistics,United Kingdom,Outbound Sales,2025-01-06,6,2026-07-25 00:18:28.580653
4638,Winters Ltd,SaaS,Canada,Outbound Sales,2023-05-09,5,2026-07-25 00:18:28.580897
4639,Scott Inc,E-Commerce,Canada,Outbound Sales,2023-04-20,6,2026-07-25 00:18:28.581144
4640,Hampton-Beck,E-Commerce,USA,Referral,2023-08-27,13,2026-07-25 00:18:28.581872
4641,Cohen Inc,Finance,United Kingdom,Partner,2024-09-18,4,2026-07-25 00:18:28.582179
4642,Lewis-Keith,Consulting,Australia,Organic,2024-12-28,17,2026-07-25 00:18:28.583357
4643,Scott-Gallagher,Finance,Australia,Organic,2024-07-13,9,2026-07-25 00:18:28.583926
4644,Savage-Hernandez,Consulting,Singapore,Referral,2024-01-11,8,2026-07-25 00:18:28.584498
4645,Sullivan LLC,Manufacturing,Germany,Organic,2025-04-03,11,2026-07-25 00:18:28.584783
4646,Williams-Patterson,Manufacturing,Australia,Partner,2025-04-27,17,2026-07-25 00:18:28.585273
4647,"Kelley, Fritz and Davies",Marketing,USA,Outbound Sales,2023-10-28,12,2026-07-25 00:18:28.585878
4648,"Gordon, Payne and Ponce",Marketing,Singapore,Organic,2024-04-10,8,2026-07-25 00:18:28.586545
4649,Reyes Ltd,Logistics,USA,Social Media,2024-05-08,7,2026-07-25 00:18:28.586822
4650,Herman-Fernandez,SaaS,United Kingdom,Outbound Sales,2024-04-07,4,2026-07-25 00:18:28.587293
4651,Brown-Velasquez,Logistics,USA,Organic,2024-05-28,10,2026-07-25 00:18:28.587776
4652,"Williams, Ward and Harvey",Retail,United Kingdom,Partner,2024-03-05,10,2026-07-25 00:18:28.588364
4653,Diaz Group,Retail,Australia,Social Media,2024-07-01,4,2026-07-25 00:18:28.588627
4654,Cunningham Ltd,Retail,India,Organic,2023-09-05,1,2026-07-25 00:18:28.588891
4655,"Johnson, Giles and Barrera",Education,India,Referral,2023-01-16,6,2026-07-25 00:18:28.589598
4656,Williams Ltd,Finance,India,Paid Ads,2024-05-19,15,2026-07-25 00:18:28.589953
4657,Cross-Wade,Finance,Germany,Paid Ads,2025-12-23,13,2026-07-25 00:18:28.590415
4658,Preston Inc,SaaS,Singapore,Outbound Sales,2025-07-21,10,2026-07-25 00:18:28.590678
4659,Ford PLC,Manufacturing,Germany,Paid Ads,2023-05-10,7,2026-07-25 00:18:28.590909
4660,Burke Ltd,Education,Germany,Outbound Sales,2024-08-25,19,2026-07-25 00:18:28.591209
4661,Murphy LLC,Logistics,Singapore,Outbound Sales,2023-01-30,19,2026-07-25 00:18:28.591478
4662,Fleming-Brown,SaaS,Singapore,Partner,2025-12-29,2,2026-07-25 00:18:28.591884
4663,Jackson Inc,Logistics,Canada,Paid Ads,2025-12-27,1,2026-07-25 00:18:28.592123
4664,"Oliver, Calhoun and Edwards",Education,Singapore,Partner,2024-09-22,13,2026-07-25 00:18:28.592787
4665,"Shepard, Fleming and Bolton",Consulting,United Kingdom,Organic,2024-02-21,14,2026-07-25 00:18:28.593438
4666,"Taylor, Kim and Edwards",E-Commerce,Australia,Paid Ads,2023-05-09,16,2026-07-25 00:18:28.594084
4667,Wiggins-Brown,SaaS,Germany,Organic,2025-05-29,16,2026-07-25 00:18:28.594578
4668,Malone-Lyons,Finance,Germany,Paid Ads,2023-09-03,18,2026-07-25 00:18:28.595025
4669,Flores LLC,Finance,India,Referral,2023-03-20,4,2026-07-25 00:18:28.595302
4670,"Arias, Knox and Reed",Logistics,Germany,Social Media,2023-11-30,11,2026-07-25 00:18:28.595925
4671,"Parks, Green and Schultz",Retail,Australia,Partner,2025-10-14,2,2026-07-25 00:18:28.596602
4672,Johnson-Campbell,Manufacturing,Canada,Outbound Sales,2025-08-17,15,2026-07-25 00:18:28.597148
4673,Hubbard Ltd,Retail,Australia,Partner,2025-02-03,4,2026-07-25 00:18:28.597499
4674,Ford PLC,SaaS,Singapore,Referral,2023-10-25,19,2026-07-25 00:18:28.597897
4675,Erickson-Lawrence,SaaS,Australia,Partner,2023-03-18,3,2026-07-25 00:18:28.598513
4676,"Johnson, Hall and Potter",Consulting,USA,Partner,2024-07-22,9,2026-07-25 00:18:28.599236
4677,Smith Group,E-Commerce,Germany,Outbound Sales,2023-04-13,2,2026-07-25 00:18:28.599655
4678,"Howell, Booker and Mejia",Education,Australia,Organic,2024-03-23,17,2026-07-25 00:18:28.600266
4679,Vaughn PLC,Logistics,USA,Partner,2023-01-19,10,2026-07-25 00:18:28.600558
4680,Ramirez and Sons,Healthcare,India,Paid Ads,2023-07-04,20,2026-07-25 00:18:28.600808
4681,Patterson PLC,Manufacturing,Germany,Organic,2023-02-18,5,2026-07-25 00:18:28.601073
4682,"Compton, Mitchell and Jones",Finance,USA,Partner,2025-08-08,16,2026-07-25 00:18:28.601650
4683,"Austin, Davis and Walker",Retail,India,Partner,2024-04-10,6,2026-07-25 00:18:28.602398
4684,Gilmore-Jensen,Marketing,India,Paid Ads,2025-10-12,6,2026-07-25 00:18:28.602797
4685,"Howard, Wolf and Sanchez",Retail,Canada,Social Media,2023-09-28,19,2026-07-25 00:18:28.609845
4686,"Bradley, Thomas and Ward",Logistics,USA,Social Media,2024-08-03,15,2026-07-25 00:18:28.610489
4687,Brown Group,Finance,India,Referral,2023-04-20,5,2026-07-25 00:18:28.610770
4688,"Smith, Smith and Duncan",Healthcare,Singapore,Outbound Sales,2025-06-03,19,2026-07-25 00:18:28.612210
4689,Jones Group,SaaS,Germany,Partner,2025-04-30,12,2026-07-25 00:18:28.612543
4690,Baker-Osborne,Marketing,India,Social Media,2024-11-13,17,2026-07-25 00:18:28.613650
4691,Mason-Benson,Manufacturing,Singapore,Outbound Sales,2024-01-11,4,2026-07-25 00:18:28.615077
4692,"Preston, Robinson and Lee",Marketing,Germany,Organic,2023-07-14,9,2026-07-25 00:18:28.617681
4693,Carpenter-Richmond,Marketing,Australia,Social Media,2024-03-24,14,2026-07-25 00:18:28.618331
4694,Smith Group,Finance,India,Organic,2024-08-05,9,2026-07-25 00:18:28.618590
4695,Bennett-Charles,Manufacturing,Germany,Partner,2025-02-01,17,2026-07-25 00:18:28.619003
4696,Murphy-Robinson,Retail,USA,Organic,2023-09-02,1,2026-07-25 00:18:28.619638
4697,Poole-Jones,Healthcare,India,Outbound Sales,2025-09-10,6,2026-07-25 00:18:28.620101
4698,Edwards-Anderson,Retail,Germany,Social Media,2023-11-27,18,2026-07-25 00:18:28.620539
4699,Mitchell Group,Manufacturing,Australia,Paid Ads,2024-08-30,16,2026-07-25 00:18:28.620776
4700,White-Brown,Finance,United Kingdom,Social Media,2025-04-14,6,2026-07-25 00:18:28.621346
4701,"Valentine, Park and Hernandez",E-Commerce,Germany,Organic,2023-10-18,18,2026-07-25 00:18:28.621901
4702,Rivera-Davis,SaaS,USA,Referral,2023-12-10,5,2026-07-25 00:18:28.622311
4703,"Cobb, Duncan and Day",Education,USA,Social Media,2023-01-24,13,2026-07-25 00:18:28.622837
4704,"Williams, Sanchez and Walsh",SaaS,Canada,Organic,2024-10-17,17,2026-07-25 00:18:28.623441
4705,"Mcintyre, Dixon and Sanchez",SaaS,India,Outbound Sales,2025-04-20,9,2026-07-25 00:18:28.624015
4706,Davis Group,E-Commerce,Australia,Organic,2023-08-24,10,2026-07-25 00:18:28.624281
4707,Norton PLC,Healthcare,Canada,Referral,2024-11-20,16,2026-07-25 00:18:28.624521
4708,Kemp-Cook,Retail,USA,Social Media,2023-01-11,16,2026-07-25 00:18:28.624897
4709,Webster-Ferrell,Logistics,Germany,Referral,2024-12-10,4,2026-07-25 00:18:28.625310
4710,"Hayes, Vincent and Valencia",Healthcare,Germany,Outbound Sales,2025-05-14,18,2026-07-25 00:18:28.625840
4711,Watkins PLC,Finance,USA,Social Media,2023-05-17,5,2026-07-25 00:18:28.626457
4712,Jackson-Williams,Consulting,USA,Organic,2024-10-19,16,2026-07-25 00:18:28.626909
4713,Lambert-Khan,Consulting,India,Outbound Sales,2024-01-09,6,2026-07-25 00:18:28.627374
4714,"Thomas, Wood and Meyer",Retail,Singapore,Partner,2023-01-14,12,2026-07-25 00:18:28.628056
4715,Murray-Ford,Retail,United Kingdom,Paid Ads,2023-05-01,14,2026-07-25 00:18:28.628848
4716,"Larson, Smith and Wallace",SaaS,United Kingdom,Partner,2023-02-08,2,2026-07-25 00:18:28.629554
4717,Wilkinson-Perez,Manufacturing,United Kingdom,Partner,2023-05-22,1,2026-07-25 00:18:28.629956
4718,White Group,Retail,Singapore,Social Media,2025-05-05,12,2026-07-25 00:18:28.630336
4719,Garcia PLC,Marketing,Germany,Outbound Sales,2025-12-24,8,2026-07-25 00:18:28.630631
4720,Jones PLC,Healthcare,Germany,Outbound Sales,2025-10-22,17,2026-07-25 00:18:28.630999
4721,"Berry, Burns and Smith",Marketing,Singapore,Social Media,2023-07-13,6,2026-07-25 00:18:28.631888
4722,"Davis, Rodriguez and Rodriguez",Retail,Australia,Outbound Sales,2024-07-22,10,2026-07-25 00:18:28.632489
4723,Nichols LLC,Logistics,United Kingdom,Organic,2024-11-09,14,2026-07-25 00:18:28.634306
4724,"Miller, Chapman and Edwards",E-Commerce,India,Partner,2025-05-04,3,2026-07-25 00:18:28.634895
4725,"Kaufman, Jackson and Vazquez",Consulting,India,Social Media,2024-12-21,5,2026-07-25 00:18:28.635470
4726,"Black, Fletcher and Christensen",SaaS,Canada,Paid Ads,2024-08-15,13,2026-07-25 00:18:28.636043
4727,Mendoza Ltd,Education,Germany,Social Media,2024-06-11,11,2026-07-25 00:18:28.636325
4728,Jones Group,Education,United Kingdom,Outbound Sales,2025-07-27,20,2026-07-25 00:18:28.636554
4729,Romero PLC,Manufacturing,Canada,Partner,2025-08-03,17,2026-07-25 00:18:28.636813
4730,Lara LLC,Logistics,Germany,Social Media,2025-01-15,19,2026-07-25 00:18:28.637043
4731,Cline-Sandoval,Consulting,Singapore,Outbound Sales,2024-05-30,20,2026-07-25 00:18:28.637413
4732,Jackson Group,E-Commerce,USA,Partner,2025-03-09,11,2026-07-25 00:18:28.637659
4733,Brown PLC,Finance,Singapore,Partner,2023-09-10,11,2026-07-25 00:18:28.637897
4734,"Phillips, Anderson and House",Consulting,Australia,Outbound Sales,2023-11-29,3,2026-07-25 00:18:28.638458
4735,Bates and Sons,Education,Singapore,Paid Ads,2023-12-22,9,2026-07-25 00:18:28.638705
4736,Davis-Ramirez,Education,Australia,Outbound Sales,2023-04-02,8,2026-07-25 00:18:28.639681
4737,"Lewis, Anderson and Curry",Manufacturing,Canada,Referral,2024-03-09,19,2026-07-25 00:18:28.640697
4738,"Rodriguez, Fisher and Ashley",Retail,Canada,Paid Ads,2025-03-26,7,2026-07-25 00:18:28.641345
4739,"Morrison, Gonzalez and Smith",Manufacturing,Australia,Social Media,2024-07-13,14,2026-07-25 00:18:28.642023
4740,"Burton, Smith and Johnson",Education,Canada,Outbound Sales,2023-07-16,14,2026-07-25 00:18:28.642739
4741,Hill Ltd,Retail,United Kingdom,Outbound Sales,2023-11-19,5,2026-07-25 00:18:28.643064
4742,Robinson and Sons,Education,USA,Social Media,2025-12-17,12,2026-07-25 00:18:28.643325
4743,"Gonzales, Howard and Arias",Consulting,Australia,Paid Ads,2023-07-22,7,2026-07-25 00:18:28.643844
4744,Sanchez Ltd,Logistics,Australia,Outbound Sales,2025-12-16,6,2026-07-25 00:18:28.644071
4745,Roach and Sons,Finance,Singapore,Social Media,2023-10-29,10,2026-07-25 00:18:28.644347
4746,Butler Inc,Retail,USA,Outbound Sales,2025-02-20,11,2026-07-25 00:18:28.644603
4747,Foster-Smith,Healthcare,Singapore,Partner,2024-09-24,12,2026-07-25 00:18:28.645162
4748,Espinoza-Larson,Retail,Germany,Partner,2023-03-31,9,2026-07-25 00:18:28.645712
4749,Stevens-Sanders,E-Commerce,Germany,Outbound Sales,2024-11-14,11,2026-07-25 00:18:28.646142
4750,Carr and Sons,Healthcare,Canada,Outbound Sales,2025-06-27,3,2026-07-25 00:18:28.646390
4751,Sutton Ltd,Education,India,Partner,2023-07-25,18,2026-07-25 00:18:28.646620
4752,"Davis, Fleming and Hess",Marketing,India,Organic,2023-09-09,7,2026-07-25 00:18:28.647180
4753,Evans-Grimes,Education,Germany,Partner,2023-04-25,18,2026-07-25 00:18:28.647631
4754,Perkins PLC,E-Commerce,United Kingdom,Paid Ads,2023-03-05,17,2026-07-25 00:18:28.647913
4755,Raymond Inc,E-Commerce,Germany,Referral,2023-12-05,9,2026-07-25 00:18:28.648178
4756,Wilkinson Ltd,SaaS,Germany,Social Media,2024-02-14,16,2026-07-25 00:18:28.651578
4757,Jones-Hughes,E-Commerce,India,Partner,2025-04-20,14,2026-07-25 00:18:28.652108
4758,Bradley and Sons,Marketing,Canada,Organic,2023-09-09,5,2026-07-25 00:18:28.652636
4759,Tucker-Mason,Healthcare,India,Paid Ads,2023-07-04,2,2026-07-25 00:18:28.653452
4760,Grant-Richardson,SaaS,United Kingdom,Organic,2024-07-23,9,2026-07-25 00:18:28.653854
4761,Stevens-Mullins,Finance,Australia,Outbound Sales,2024-10-10,9,2026-07-25 00:18:28.654315
4762,Hall-Long,Healthcare,United Kingdom,Organic,2023-03-05,14,2026-07-25 00:18:28.654709
4763,Hudson Group,Retail,India,Social Media,2023-08-26,19,2026-07-25 00:18:28.654940
4764,Brown-Perkins,SaaS,India,Organic,2024-07-16,11,2026-07-25 00:18:28.655575
4765,Douglas-Alexander,E-Commerce,Singapore,Paid Ads,2024-01-31,10,2026-07-25 00:18:28.656143
4766,Petty-Cohen,Marketing,USA,Referral,2024-11-01,8,2026-07-25 00:18:28.656584
4767,Love PLC,E-Commerce,Australia,Outbound Sales,2025-07-28,9,2026-07-25 00:18:28.656832
4768,Smith-Holland,Consulting,Canada,Referral,2024-10-09,5,2026-07-25 00:18:28.657238
4769,Chavez and Sons,SaaS,Australia,Outbound Sales,2024-08-08,11,2026-07-25 00:18:28.657488
4770,Taylor-Macias,Retail,USA,Partner,2023-09-20,7,2026-07-25 00:18:28.657867
4771,Phillips and Sons,Consulting,Australia,Organic,2023-07-02,6,2026-07-25 00:18:28.658223
4772,Floyd Ltd,Finance,Australia,Social Media,2024-02-02,20,2026-07-25 00:18:28.658473
4773,"Cooper, Pena and Dominguez",Education,United Kingdom,Partner,2023-08-02,4,2026-07-25 00:18:28.659036
4774,"Hernandez, Shelton and Horn",Finance,USA,Partner,2024-02-19,8,2026-07-25 00:18:28.659608
4775,Ferguson Group,Retail,Germany,Outbound Sales,2025-09-15,6,2026-07-25 00:18:28.659879
4776,"Williamson, Singh and Conrad",Healthcare,USA,Paid Ads,2025-07-11,4,2026-07-25 00:18:28.660451
4777,"Allen, Collins and Hoover",SaaS,USA,Social Media,2023-08-18,10,2026-07-25 00:18:28.661051
4778,"Burke, Fleming and Baker",Marketing,Australia,Outbound Sales,2023-05-12,13,2026-07-25 00:18:28.662128
4779,"Morgan, Allen and Anderson",Logistics,USA,Referral,2023-11-09,4,2026-07-25 00:18:28.662813
4780,Dickson-Lopez,Finance,Germany,Social Media,2024-03-13,15,2026-07-25 00:18:28.663668
4781,"Brown, Schmidt and Walker",Logistics,USA,Social Media,2024-07-21,13,2026-07-25 00:18:28.674563
4782,Avery Inc,E-Commerce,United Kingdom,Partner,2024-02-10,1,2026-07-25 00:18:28.676075
4783,Jones Ltd,Consulting,United Kingdom,Paid Ads,2025-12-07,7,2026-07-25 00:18:28.676479
4784,"Rice, Sullivan and Brooks",Logistics,Germany,Outbound Sales,2024-07-22,11,2026-07-25 00:18:28.677103
4785,Boyer-Osborne,Manufacturing,India,Partner,2024-02-19,17,2026-07-25 00:18:28.677545
4786,"Elliott, Adams and Rivera",E-Commerce,Germany,Partner,2024-08-29,20,2026-07-25 00:18:28.678130
4787,Matthews-Jacobson,Retail,Canada,Referral,2024-12-05,3,2026-07-25 00:18:28.678515
4788,"Ingram, Valenzuela and Reid",E-Commerce,United Kingdom,Social Media,2024-02-21,13,2026-07-25 00:18:28.679072
4789,Rasmussen-Kim,Healthcare,United Kingdom,Partner,2023-11-06,7,2026-07-25 00:18:28.679468
4790,Ritter-Nelson,Retail,Canada,Paid Ads,2025-05-26,13,2026-07-25 00:18:28.682412
4791,"Wheeler, Shaw and Rivers",Education,USA,Social Media,2024-08-23,10,2026-07-25 00:18:28.683750
4792,Clark-Ramirez,Retail,Germany,Outbound Sales,2023-04-09,16,2026-07-25 00:18:28.684229
4793,Cooper LLC,SaaS,Singapore,Outbound Sales,2023-05-03,8,2026-07-25 00:18:28.684519
4794,"Wolfe, Smith and Rivera",Finance,Germany,Social Media,2023-02-04,1,2026-07-25 00:18:28.685099
4795,Romero-Briggs,Marketing,Australia,Paid Ads,2025-08-18,12,2026-07-25 00:18:28.685622
4796,Carlson-Morris,Marketing,India,Partner,2023-10-15,14,2026-07-25 00:18:28.686110
4797,"James, Turner and Griffin",Logistics,Germany,Organic,2024-07-30,14,2026-07-25 00:18:28.686837
4798,Smith LLC,Education,Canada,Referral,2023-06-25,9,2026-07-25 00:18:28.687102
4799,Richardson Ltd,Manufacturing,Canada,Partner,2023-08-01,6,2026-07-25 00:18:28.687387
4800,Baker Group,Healthcare,USA,Outbound Sales,2025-07-03,17,2026-07-25 00:18:28.687621
4801,Williams-Contreras,E-Commerce,Australia,Referral,2023-07-10,2,2026-07-25 00:18:28.688164
4802,"Stephens, Gonzalez and Sparks",Marketing,Canada,Organic,2024-02-16,8,2026-07-25 00:18:28.688753
4803,Velasquez-Turner,Finance,Singapore,Referral,2023-09-02,3,2026-07-25 00:18:28.689161
4804,Lewis-Pacheco,E-Commerce,Singapore,Outbound Sales,2024-05-07,2,2026-07-25 00:18:28.689582
4805,"Gutierrez, Barrett and Ellis",Education,India,Outbound Sales,2024-12-04,9,2026-07-25 00:18:28.690198
4806,"Mckee, Johnson and Brewer",Logistics,USA,Paid Ads,2023-06-11,5,2026-07-25 00:18:28.690824
4807,Bentley-Short,Marketing,Canada,Referral,2023-07-09,8,2026-07-25 00:18:28.691262
4808,Frederick Inc,Marketing,Canada,Referral,2023-09-17,17,2026-07-25 00:18:28.691517
4809,"Dunn, Davis and Cantu",Finance,USA,Organic,2024-07-26,20,2026-07-25 00:18:28.692064
4810,Moore-Cox,SaaS,Australia,Social Media,2024-03-12,6,2026-07-25 00:18:28.692479
4811,Stevenson-Thompson,Education,Australia,Partner,2025-10-19,14,2026-07-25 00:18:28.692940
4812,Green-Richard,Healthcare,USA,Organic,2025-02-24,7,2026-07-25 00:18:28.693863
4813,"Jimenez, Rodriguez and Lee",E-Commerce,Singapore,Organic,2025-10-07,3,2026-07-25 00:18:28.694517
4814,"Peck, Rhodes and Holt",Finance,Canada,Referral,2023-09-12,18,2026-07-25 00:18:28.695147
4815,Hutchinson-Hoover,Finance,United Kingdom,Partner,2024-09-30,18,2026-07-25 00:18:28.695552
4816,Ford-Anderson,Manufacturing,Singapore,Referral,2023-12-12,5,2026-07-25 00:18:28.695962
4817,Fleming-Russell,Consulting,USA,Referral,2024-10-29,1,2026-07-25 00:18:28.696335
4818,Smith-Ramirez,Manufacturing,United Kingdom,Referral,2023-10-30,9,2026-07-25 00:18:28.696736
4819,"Wilcox, Buckley and Soto",Consulting,United Kingdom,Organic,2023-04-07,17,2026-07-25 00:18:28.697267
4820,Cervantes PLC,Consulting,India,Partner,2024-07-08,5,2026-07-25 00:18:28.697497
4821,Pennington LLC,Healthcare,India,Partner,2023-04-08,5,2026-07-25 00:18:28.697722
4822,"Stone, Riggs and Johnson",Healthcare,USA,Outbound Sales,2024-05-20,12,2026-07-25 00:18:28.698250
4823,Gates-Thompson,E-Commerce,United Kingdom,Paid Ads,2023-08-25,15,2026-07-25 00:18:28.701465
4824,Parker LLC,Retail,Germany,Referral,2023-07-18,4,2026-07-25 00:18:28.701838
4825,"Bradford, Lee and Coleman",Retail,USA,Social Media,2024-12-20,20,2026-07-25 00:18:28.703070
4826,Perez-Berry,SaaS,India,Partner,2025-07-27,5,2026-07-25 00:18:28.703615
4827,Hines PLC,SaaS,Canada,Partner,2023-07-11,17,2026-07-25 00:18:28.703927
4828,"Miller, Holder and Kerr",Logistics,Singapore,Partner,2025-09-01,18,2026-07-25 00:18:28.704625
4829,Gonzalez PLC,Consulting,Singapore,Partner,2023-11-05,17,2026-07-25 00:18:28.704890
4830,Fletcher-Holmes,Logistics,Singapore,Outbound Sales,2024-06-21,12,2026-07-25 00:18:28.705265
4831,Knox Inc,E-Commerce,Australia,Social Media,2024-08-30,13,2026-07-25 00:18:28.705498
4832,"Lopez, Barber and Chase",Education,Australia,Partner,2025-07-22,6,2026-07-25 00:18:28.706027
4833,Anderson-Brooks,Consulting,United Kingdom,Partner,2024-01-18,5,2026-07-25 00:18:28.706434
4834,Wilcox-Heath,SaaS,USA,Organic,2025-08-13,20,2026-07-25 00:18:28.706819
4835,Browning and Sons,Manufacturing,United Kingdom,Paid Ads,2025-11-26,4,2026-07-25 00:18:28.707084
4836,Bowman Group,E-Commerce,Germany,Partner,2023-09-20,13,2026-07-25 00:18:28.707365
4837,"Gilbert, English and Morrison",Education,Canada,Organic,2023-12-19,11,2026-07-25 00:18:28.708047
4838,Mitchell Group,Logistics,USA,Organic,2023-09-28,7,2026-07-25 00:18:28.708425
4839,"Clayton, Harrington and Walker",Marketing,United Kingdom,Social Media,2025-12-09,5,2026-07-25 00:18:28.709117
